url,type,name,http_status,is_self_canonical,canonical_found,is_index_allowed,is_server_rendered,title,has_desc,schema_valid,overall_status
https://collectibles.uy/producto/peluche-gashouse-but-crackula-violeta-oscuro,PRODUCT,"Gas House Gang Plush - But-crackula Violeta Oscuro",200,YES,https://collectibles.uy/producto/peluche-gashouse-but-crackula-violeta-oscuro,YES,YES,"Funko Pop Butt-Crackula | Collectibles | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/neca-gremlins-2-the-new-batch-ultimate-brain,PRODUCT,"NECA Gremlins 2 The New Batch Ultimate Brain ",200,YES,https://collectibles.uy/producto/neca-gremlins-2-the-new-batch-ultimate-brain,YES,YES,"NECA Brain | Gremlins 2 | Collectibles | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/robin-batman-forever-hot-toys-mms594-9112,PRODUCT,"Robin Batman Forever Hot Toys Mms594",200,YES,https://collectibles.uy/producto/robin-batman-forever-hot-toys-mms594-9112,YES,YES,"Robin Batman Forever Hot Toys Mms594 | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/the-boss-metal-gear-solid-3-snake-eater-hot-toys-vgm14-4685,PRODUCT,"The Boss Metal Gear Solid 3 Snake Eater Hot Toys Vgm14",200,YES,https://collectibles.uy/producto/the-boss-metal-gear-solid-3-snake-eater-hot-toys-vgm14-4685,YES,YES,"The Boss Metal Gear Solid 3 Snake Eater Hot Toys Vgm14 | Collectibles ",YES,YES,PASS
https://collectibles.uy/producto/neca-universal-monsters-frankenstein-s-black-white,PRODUCT,"Neca! Universal Monsters - Frankenstein's (black & White)",200,YES,https://collectibles.uy/producto/neca-universal-monsters-frankenstein-s-black-white,YES,YES,"NECA Frankenstein | Universal Monsters | Collectibles | Collectibles U",YES,YES,PASS
https://collectibles.uy/producto/funko-pop-halo-infinite-grunt-conscript-w-plasma-pistol,PRODUCT,"Funko Pop! Halo Infinite- Grunt Conscript W/plasma Pistol",200,YES,https://collectibles.uy/producto/funko-pop-halo-infinite-grunt-conscript-w-plasma-pistol,YES,YES,"Funko Pop Grunt | Halo | Collectibles | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/funko-pop-hawkeye-maya-lopez-2,PRODUCT,"Funko Pop! Hawkeye - Maya Lopez",200,YES,https://collectibles.uy/producto/funko-pop-hawkeye-maya-lopez-2,YES,YES,"Funko Pop Hawkeye | Hawkeye | Collectibles | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/promo-mascota-llaveros-del-mundial-2026-maple--copia-8972,PRODUCT,"Promo Mascota + LLaveros del Mundial 2026 - Clutch",200,YES,https://collectibles.uy/producto/promo-mascota-llaveros-del-mundial-2026-maple--copia-8972,YES,YES,"Promo Mascota + LLaveros del Mundial 2026 - Clutch | Collectibles Urug",YES,YES,PASS
https://collectibles.uy/producto/masters-of-the-universe-origins-beasts-panthor,PRODUCT,"Masters Of The Universe Origins Beasts - Panthor",200,YES,https://collectibles.uy/producto/masters-of-the-universe-origins-beasts-panthor,YES,YES,"Panthor Masters of the Universe | Mattel | Collectibles | Collectibles",YES,YES,PASS
https://collectibles.uy/producto/-bride-of-chucky-tiffany-clothed-neca-9551,PRODUCT," Bride Of Chucky Tiffany Clothed Neca",200,YES,https://collectibles.uy/producto/-bride-of-chucky-tiffany-clothed-neca-9551,YES,YES,"Bride Of Chucky Tiffany Clothed Neca | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/peluche-bob-esponja-pirata-holandes,PRODUCT,"Peluche Bob Esponja - Pirata Holandés",200,YES,https://collectibles.uy/producto/peluche-bob-esponja-pirata-holandes,YES,YES,"Peluche Bob Esponja - Pirata Holandés | Collectibles | Collectibles Ur",YES,YES,PASS
https://collectibles.uy/producto/figura-de-acci-n-hot-toys-bo-katan-kryze-1-6-scale-star-wars-coleccionable-9604,PRODUCT,"Figura De Acción Hot Toys Bo-katan Kryze 1/6 Scale Star Wars Coleccionable",200,YES,https://collectibles.uy/producto/figura-de-acci-n-hot-toys-bo-katan-kryze-1-6-scale-star-wars-coleccionable-9604,YES,YES,"Figura De Acción Hot Toys Bo-katan Kryze 1/6 Scale Star Wars Coleccion",YES,YES,PASS
https://collectibles.uy/producto/the-simpsons-plushies-10-5-homero-azul-acero,PRODUCT,"The Simpsons! Plushies 10.5  Homero Azul Acero",200,YES,https://collectibles.uy/producto/the-simpsons-plushies-10-5-homero-azul-acero,YES,YES,"Homero | Collectibles | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/shaman-ultimate-predator-2-depredador-neca-3389,PRODUCT,"Shaman Ultimate Predator 2 Depredador Neca",200,YES,https://collectibles.uy/producto/shaman-ultimate-predator-2-depredador-neca-3389,YES,YES,"Shaman Ultimate Predator 2 Depredador Neca | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/luminara-unduli-star-wars-clone-wars-vintage-hasbro-1283,PRODUCT,"Luminara Unduli Star Wars Clone Wars Vintage Hasbro",200,YES,https://collectibles.uy/producto/luminara-unduli-star-wars-clone-wars-vintage-hasbro-1283,YES,YES,"Luminara Unduli Star Wars Clone Wars Vintage Hasbro | Collectibles Uru",YES,YES,PASS
https://collectibles.uy/producto/funko-pop-the-simpsons-mr-sparkle,PRODUCT,"Funko Pop! The Simpsons - Mr. Sparkle",200,YES,https://collectibles.uy/producto/funko-pop-the-simpsons-mr-sparkle,YES,YES,"Funko Pop Mr. Sparkle | Los Simpsons | Collectibles | Collectibles Uru",YES,YES,PASS
https://collectibles.uy/producto/peluche-tokidoki-pixie-unicorno-pequeno-15cm-modelo-plushies,PRODUCT,"Peluche Tokidoki Pixie Unicorno Pequeño 15cm Modelo Plushies",200,YES,https://collectibles.uy/producto/peluche-tokidoki-pixie-unicorno-pequeno-15cm-modelo-plushies,YES,YES,"PIXIE UNICORNO | Collectibles | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/the-hood-marvel-legends-xenmu-baf-hasbro-h74u0,PRODUCT,"The Hood Marvel Legends Xenmu Baf Hasbro",200,YES,https://collectibles.uy/producto/the-hood-marvel-legends-xenmu-baf-hasbro-h74u0,YES,YES,"The Hood Marvel Legends Xenmu Baf Hasbro | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/majorette-the-originals-volkswagen-golf-deluxe-,PRODUCT,"Majorette! The Originals - Volkswagen Golf Deluxe",200,YES,https://collectibles.uy/producto/majorette-the-originals-volkswagen-golf-deluxe-,YES,YES,"Majorette! The Originals - Volkswagen Golf Deluxe | Collectibles Urugu",YES,YES,PASS
https://collectibles.uy/producto/star-wars-f7109-the-black-series-ahsoka-general-hera-syndulla-5097,PRODUCT,"Star Wars F7109 The Black Series Ahsoka General Hera Syndulla",200,YES,https://collectibles.uy/producto/star-wars-f7109-the-black-series-ahsoka-general-hera-syndulla-5097,YES,YES,"Star Wars F7109 The Black Series Ahsoka General Hera Syndulla | Collec",YES,YES,PASS
https://collectibles.uy/producto/thrilljoy-pix-batman-animated-series-batman-le-7-500-pcs,PRODUCT,"Thrilljoy Pix! Batman Animated Series - Batman Le 7,500 Pcs",200,YES,https://collectibles.uy/producto/thrilljoy-pix-batman-animated-series-batman-le-7-500-pcs,YES,YES,"Batman | Thrilljoy | Collectibles | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/star-wars-body-little-trooper-gris-negro-24-meses,PRODUCT,"Star Wars! Body Little Trooper Gris/negro 24 Meses",200,YES,https://collectibles.uy/producto/star-wars-body-little-trooper-gris-negro-24-meses,YES,YES,"Little Trooper | Collectibles | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/peluche-star-wars-darth-vader-con-sonidos-y-luz-negro,PRODUCT,"Peluche Star Wars Darth Vader Con Sonidos Y Luz Negro",200,YES,https://collectibles.uy/producto/peluche-star-wars-darth-vader-con-sonidos-y-luz-negro,YES,YES,"Darth Vader | Collectibles | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/figura-de-acci-n-shin-hati-star-wars-the-black-series-de-ahsoka--articulada-para-coleccionistas-9630,PRODUCT,"Figura De Acción Shin Hati Star Wars The Black Series De Ahsoka, Articulada Para Coleccionistas",200,YES,https://collectibles.uy/producto/figura-de-acci-n-shin-hati-star-wars-the-black-series-de-ahsoka--articulada-para-coleccionistas-9630,YES,YES,"Figura De Acción Shin Hati Star Wars The Black Series De Ahsoka, Artic",YES,YES,PASS
https://collectibles.uy/producto/peluche-corsica-mermicorn-tokidoki-grande,PRODUCT,"Peluche Corsica Mermicorn Tokidoki Grande",200,YES,https://collectibles.uy/producto/peluche-corsica-mermicorn-tokidoki-grande,YES,YES,"Corsica Mermicorn Tokidoki | Aurora | Collectibles | Collectibles Urug",YES,YES,PASS
https://collectibles.uy/producto/plushies-toki-doki-corsica-mermicorn-medium,PRODUCT,"Plushies! Toki Doki- Corsica Mermicorn (medium)",200,YES,https://collectibles.uy/producto/plushies-toki-doki-corsica-mermicorn-medium,YES,YES,"Corsica Mermicorn Tokidoki | Aurora | Collectibles | Collectibles Urug",YES,YES,PASS
https://collectibles.uy/producto/masters-of-the-universe-origins-figura-de-acci-n-200x-principe-adam--copia-6812-copia-4004-copia-4679,PRODUCT,"Masters of the Universe Origins - Espada de Poder 42,5cm",200,YES,https://collectibles.uy/producto/masters-of-the-universe-origins-figura-de-acci-n-200x-principe-adam--copia-6812-copia-4004-copia-4679,YES,YES,"Masters of the Universe Origins - Espada de Poder 42,5cm | Collectible",YES,YES,PASS
https://collectibles.uy/producto/integrated-suit-spiderman-no-way-home-marvel-legends-hasbro-k9z6f,PRODUCT,"Integrated Suit Spiderman No Way Home Marvel Legends Hasbro",200,YES,https://collectibles.uy/producto/integrated-suit-spiderman-no-way-home-marvel-legends-hasbro-k9z6f,YES,YES,"Integrated Suit Spiderman No Way Home Marvel Legends Hasbro | Collecti",YES,YES,PASS
https://collectibles.uy/producto/10-sobres-de-figuritas-mundial-2026--copia-6926-copia-8343-copia-2101-copia-7064,PRODUCT,"CAJA DE 104 SOBRES DE FIGURITAS MUNDIAL 2026",200,YES,https://collectibles.uy/producto/10-sobres-de-figuritas-mundial-2026--copia-6926-copia-8343-copia-2101-copia-7064,YES,YES,"CAJA DE 104 SOBRES DE FIGURITAS MUNDIAL 2026 | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/majorette-showroom-gmc-hummer-ev-deluxe-,PRODUCT,"Majorette! Showroom - GMC Hummer EV (Deluxe)",200,YES,https://collectibles.uy/producto/majorette-showroom-gmc-hummer-ev-deluxe-,YES,YES,"Majorette! Showroom - GMC Hummer EV (Deluxe) | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/bonnie-five-nights-at-freddy-s-funko-34cm-3534,PRODUCT,"Bonnie Five Nights At Freddy´s Funko 34cm",200,YES,https://collectibles.uy/producto/bonnie-five-nights-at-freddy-s-funko-34cm-3534,YES,YES,"Bonnie Five Nights At Freddy´s Funko 34cm | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/moon-five-nights-at-freddy-s-funko-peluche-30cm-moon-1233,PRODUCT,"Moon Five Nights At Freddy's Funko Peluche 30cm Moon",200,YES,https://collectibles.uy/producto/moon-five-nights-at-freddy-s-funko-peluche-30cm-moon-1233,YES,YES,"Moon Five Nights At Freddy&#039;s Funko Peluche 30cm Moon | Collectibl",YES,YES,PASS
https://collectibles.uy/producto/ezra-bridger-lothal-star-wars-the-black-series-hasbro-6275,PRODUCT,"Ezra Bridger Lothal Star Wars The Black Series Hasbro",200,YES,https://collectibles.uy/producto/ezra-bridger-lothal-star-wars-the-black-series-hasbro-6275,YES,YES,"Ezra Bridger Lothal Star Wars The Black Series Hasbro | Collectibles U",YES,YES,PASS
https://collectibles.uy/producto/banshee-gambit-psylocke-x-men-marvel-legends-hasbro-atw1r,PRODUCT,"Banshee Gambit Psylocke X-men Marvel Legends Hasbro",200,YES,https://collectibles.uy/producto/banshee-gambit-psylocke-x-men-marvel-legends-hasbro-atw1r,YES,YES,"Banshee Gambit Psylocke X-men Marvel Legends Hasbro | Collectibles Uru",YES,YES,PASS
https://collectibles.uy/producto/wolverine-secret-wars-marvel-legends-hasbro-pme2m,PRODUCT,"Wolverine Secret Wars Marvel Legends Hasbro",200,YES,https://collectibles.uy/producto/wolverine-secret-wars-marvel-legends-hasbro-pme2m,YES,YES,"Wolverine Secret Wars Marvel Legends Hasbro | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/figura-coleccionable-supergirl-pvc-17cm-warner-bros-dc-super-heroes,PRODUCT,"Figura Coleccionable Supergirl Pvc 17cm Warner Bros Dc Super Héroes",200,YES,https://collectibles.uy/producto/figura-coleccionable-supergirl-pvc-17cm-warner-bros-dc-super-heroes,YES,YES,"Supergirl Super Héroes | Warner Bros. | Collectibles | Collectibles Ur",YES,YES,PASS
https://collectibles.uy/producto/circus-chica-five-nights-freddy-s-funko-4850,PRODUCT,"Circus Chica Five Nights Freddy´s Funko",200,YES,https://collectibles.uy/producto/circus-chica-five-nights-freddy-s-funko-4850,YES,YES,"Circus Chica Five Nights Freddy´s Funko | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/minecraft-llavero-obeja-2-5-monjang-studio,PRODUCT,"MINECRAFT! LLAVERO OBEJA 2.5 MONJANG STUDIO",200,YES,https://collectibles.uy/producto/minecraft-llavero-obeja-2-5-monjang-studio,YES,YES,"MINECRAFT! LLAVERO OBEJA 2.5 MONJANG STUDIO | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/red-hood-batman-adventures-continue-page-punchers-mcfarlane-6129,PRODUCT,"Red Hood Batman Adventures Continue Page Punchers Mcfarlane",200,YES,https://collectibles.uy/producto/red-hood-batman-adventures-continue-page-punchers-mcfarlane-6129,YES,YES,"Red Hood Batman Adventures Continue Page Punchers Mcfarlane | Collecti",YES,YES,PASS
https://collectibles.uy/producto/fifa-world-cup-2026-llavero-peluche-mascota-de-ee-uu-clutch-10cm,PRODUCT,"Fifa World Cup 2026! Llavero Peluche mascota de EE.UU - Clutch 10cm",200,YES,https://collectibles.uy/producto/fifa-world-cup-2026-llavero-peluche-mascota-de-ee-uu-clutch-10cm,YES,YES,"Clutch | Collectibles | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/darth-maul-sith-speeder-star-wars-black-series-hasbro-6508,PRODUCT,"Darth Maul Sith Speeder Star Wars Black Series Hasbro",200,YES,https://collectibles.uy/producto/darth-maul-sith-speeder-star-wars-black-series-hasbro-6508,YES,YES,"Darth Maul Sith Speeder Star Wars Black Series Hasbro | Collectibles U",YES,YES,PASS
https://collectibles.uy/producto/minecraft-llavero-creeper-2-5-monjang-studio,PRODUCT,"MINECRAFT! LLAVERO CREEPER 2.5 MONJANG STUDIO",200,YES,https://collectibles.uy/producto/minecraft-llavero-creeper-2-5-monjang-studio,YES,YES,"MINECRAFT! LLAVERO CREEPER 2.5 MONJANG STUDIO | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/funko-pop-biker-mars-from-mice-throttle,PRODUCT,"Funko Pop! Biker Mars From Mice - Throttle ",200,YES,https://collectibles.uy/producto/funko-pop-biker-mars-from-mice-throttle,YES,YES,"Funko Pop Biker Mars | Biker Mars from Mice - Throttle | Collectibles ",YES,YES,PASS
https://collectibles.uy/producto/poison-ivy-the-new-batman-adventures-dc-collectibles-08-2564,PRODUCT,"Poison Ivy The New Batman Adventures Dc Collectibles 08",200,YES,https://collectibles.uy/producto/poison-ivy-the-new-batman-adventures-dc-collectibles-08-2564,YES,YES,"Poison Ivy The New Batman Adventures Dc Collectibles 08 | Collectibles",YES,YES,PASS
https://collectibles.uy/producto/harry-potter-set-de-accesorios-para-el-cabello-slytherin,PRODUCT,"Harry Potter! Set de Accesorios para el cabello Slytherin ",200,YES,https://collectibles.uy/producto/harry-potter-set-de-accesorios-para-el-cabello-slytherin,YES,YES,"Harry Potter Accesorios Para El Cabello Slytherin | Collectibles | Col",YES,YES,PASS
https://collectibles.uy/producto/funko-pop-dumb-and-dumber-lloyd-christmas-in-tux-1039,PRODUCT,"Funko Pop! Dumb And Dumber Lloyd Christmas In Tux 1039",200,YES,https://collectibles.uy/producto/funko-pop-dumb-and-dumber-lloyd-christmas-in-tux-1039,YES,YES,"Funko Pop LLOYD CHRISTMAS IN TUX | dumb and dumber | Collectibles | Co",YES,YES,PASS
https://collectibles.uy/producto/h-a-r-d-a-c--batman-the-animated-series-dc-collectibles-42-3143,PRODUCT,"H.a.r.d.a.c. Batman The Animated Series Dc Collectibles 42",200,YES,https://collectibles.uy/producto/h-a-r-d-a-c--batman-the-animated-series-dc-collectibles-42-3143,YES,YES,"H.a.r.d.a.c. Batman The Animated Series Dc Collectibles 42 | Collectib",YES,YES,PASS
https://collectibles.uy/producto/bo-katan-kryze-the-mandalorian-star-wars-hot-toys-tms035-4666,PRODUCT,"Bo-katan Kryze The Mandalorian Star Wars Hot Toys Tms035",200,YES,https://collectibles.uy/producto/bo-katan-kryze-the-mandalorian-star-wars-hot-toys-tms035-4666,YES,YES,"Bo-katan Kryze The Mandalorian Star Wars Hot Toys Tms035 | Collectible",YES,YES,PASS
https://collectibles.uy/producto/fifa-world-cup-2026-llavero-peluche-mascota-de-mexico-zayu-10cm,PRODUCT,"Fifa World Cup 2026! Llavero Peluche mascota de Mexico - Zayu 10cm",200,YES,https://collectibles.uy/producto/fifa-world-cup-2026-llavero-peluche-mascota-de-mexico-zayu-10cm,YES,YES,"Zayu | Collectibles | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/batwoman-dc-multiverse-clayface-collect---connect-mattel-7919,PRODUCT,"Batwoman Dc Multiverse Clayface Collect & Connect Mattel",200,YES,https://collectibles.uy/producto/batwoman-dc-multiverse-clayface-collect---connect-mattel-7919,YES,YES,"Batwoman Dc Multiverse Clayface Collect &amp; Connect Mattel | Collect",YES,YES,PASS
https://collectibles.uy/producto/banshee-gambit-psylocke-x-men-marvel-legends-hasbro-2497,PRODUCT,"Banshee Gambit Psylocke X-men Marvel Legends Hasbro",200,YES,https://collectibles.uy/producto/banshee-gambit-psylocke-x-men-marvel-legends-hasbro-2497,YES,YES,"Banshee Gambit Psylocke X-men Marvel Legends Hasbro | Collectibles Uru",YES,YES,PASS
https://collectibles.uy/producto/freddy-krueger-ultimate-nightmare-on-elm-street-2-neca-4915,PRODUCT,"Freddy Krueger Ultimate Nightmare On Elm Street 2 Neca",200,YES,https://collectibles.uy/producto/freddy-krueger-ultimate-nightmare-on-elm-street-2-neca-4915,YES,YES,"Freddy Krueger Ultimate Nightmare On Elm Street 2 Neca | Collectibles ",YES,YES,PASS
https://collectibles.uy/producto/funko-pop-chainsaw-man-denji,PRODUCT,"Funko Pop! Animation: Chainsaw Man - Denji",200,YES,https://collectibles.uy/producto/funko-pop-chainsaw-man-denji,YES,YES,"Funko Pop Denji | Chainsaw Man | Collectibles | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/tom-y-jerry-dasin-model-9774,PRODUCT,"Tom Y Jerry Dasin Model",200,YES,https://collectibles.uy/producto/tom-y-jerry-dasin-model-9774,YES,YES,"Tom Y Jerry Dasin Model | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/yondu-guardians-of-the-galaxy-marvel-legends-hasbro-i2cre,PRODUCT,"Yondu Guardians Of The Galaxy Marvel Legends Hasbro",200,YES,https://collectibles.uy/producto/yondu-guardians-of-the-galaxy-marvel-legends-hasbro-i2cre,YES,YES,"Yondu Guardians Of The Galaxy Marvel Legends Hasbro | Collectibles Uru",YES,YES,PASS
https://collectibles.uy/producto/funko-pop-hawkeye-maya-lopez,PRODUCT,"Funko Pop! Hawkeye - Maya Lopez",200,YES,https://collectibles.uy/producto/funko-pop-hawkeye-maya-lopez,YES,YES,"Funko Pop Ojo de halcón | Hawkeye | Collectibles | Collectibles Urugua",YES,YES,PASS
https://collectibles.uy/producto/funko-pop-beavis-butt-head-cornholio,PRODUCT,"Funko Pop - Beavis & Butt-head - Cornholio",200,YES,https://collectibles.uy/producto/funko-pop-beavis-butt-head-cornholio,YES,YES,"Funko Pop Cornholio | Beavis &amp; Butt-head | Collectibles | Collecti",YES,YES,PASS
https://collectibles.uy/producto/power-rangers-card-game-idioma-ingles-power-ranger,PRODUCT,"Power Rangers Card Game Idioma Inglés Power Ranger",200,YES,https://collectibles.uy/producto/power-rangers-card-game-idioma-ingles-power-ranger,YES,YES,"Power Rangers Card Game Idioma Inglés Power | Collectibles | Collectib",YES,YES,PASS
https://collectibles.uy/producto/havok-x-men-marvel-legends-bonebreaker-baf-hasbro-wfmvp,PRODUCT,"Havok X-men Marvel Legends Bonebreaker Baf Hasbro",200,YES,https://collectibles.uy/producto/havok-x-men-marvel-legends-bonebreaker-baf-hasbro-wfmvp,YES,YES,"Havok X-men Marvel Legends Bonebreaker Baf Hasbro | Collectibles Urugu",YES,YES,PASS
https://collectibles.uy/producto/dr-doom-marvel-legends-xenmu-baf-hasbro-a7x87,PRODUCT,"Dr. Doom Marvel Legends Xenmu Baf Hasbro",200,YES,https://collectibles.uy/producto/dr-doom-marvel-legends-xenmu-baf-hasbro-a7x87,YES,YES,"Dr. Doom Marvel Legends Xenmu Baf Hasbro | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/peter-b-parker-spiderman-across-spider-verse-marvel-legends-b8ssx,PRODUCT,"Peter B. Parker Spiderman Across Spider-verse Marvel Legends",200,YES,https://collectibles.uy/producto/peter-b-parker-spiderman-across-spider-verse-marvel-legends-b8ssx,YES,YES,"Peter B. Parker Spiderman Across Spider-verse Marvel Legends | Collect",YES,YES,PASS
https://collectibles.uy/producto/superman-red-son-dc-mezco-one-12-px-exclusive-5495,PRODUCT,"Superman Red Son Dc Mezco One:12 Px Exclusive",200,YES,https://collectibles.uy/producto/superman-red-son-dc-mezco-one-12-px-exclusive-5495,YES,YES,"Superman Red Son Dc Mezco One:12 Px Exclusive | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/bioworld-calcetines-casuales-para-adultos-five-nights-at-color-diseno-de-la-tela-talle,PRODUCT,"Bioworld Calcetines Casuales Para Adultos Five Nights At Color Diseño De La Tela Talle",200,YES,https://collectibles.uy/producto/bioworld-calcetines-casuales-para-adultos-five-nights-at-color-diseno-de-la-tela-talle,YES,YES,"Personaje | Collectibles | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/r2-d2-star-wars-a-new-hope-figuarts-bandai-1397,PRODUCT,"R2-d2 Star Wars A New Hope Figuarts Bandai",200,YES,https://collectibles.uy/producto/r2-d2-star-wars-a-new-hope-figuarts-bandai-1397,YES,YES,"R2-d2 Star Wars A New Hope Figuarts Bandai | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/figura-funko-pop-black-lightning-de-dc-comics-en-vinilo,PRODUCT,"Figura Funko Pop! Black Lightning De Dc Cómics En Vinilo",200,YES,https://collectibles.uy/producto/figura-funko-pop-black-lightning-de-dc-comics-en-vinilo,YES,YES,"Funko Pop Black Lightning | DC Black Lightning | Collectibles | Collec",YES,YES,PASS
https://collectibles.uy/producto/kuromi-juguetes-de-peluche-almohada-de-gato-de-peluche-color,PRODUCT,"Kuromi Juguetes De Peluche Almohada De Gato De Peluche Color",200,YES,https://collectibles.uy/producto/kuromi-juguetes-de-peluche-almohada-de-gato-de-peluche-color,YES,YES,"Personaje | Collectibles | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/jango-fett-star-wars-attack-of-the-clones-figuarts-bandai-1664,PRODUCT,"Jango Fett Star Wars Attack Of The Clones Figuarts Bandai",200,YES,https://collectibles.uy/producto/jango-fett-star-wars-attack-of-the-clones-figuarts-bandai-1664,YES,YES,"Jango Fett Star Wars Attack Of The Clones Figuarts Bandai | Collectibl",YES,YES,PASS
https://collectibles.uy/producto/funko-pop-fortnite-llavero-highrise-assault-trooper-verde,PRODUCT,"Funko Pop! Fortnite Llavero Highrise Assault Trooper Verde",200,YES,https://collectibles.uy/producto/funko-pop-fortnite-llavero-highrise-assault-trooper-verde,YES,YES,"Funko Pop Fortnite Llavero Highrise Assault | Collectibles | Collectib",YES,YES,PASS
https://collectibles.uy/producto/mer-man-he-man-motu-club-grayskull-filmation-super7-mu-eco-2516,PRODUCT,"Mer Man He-man Motu Club Grayskull Filmation Super7 Muñeco",200,YES,https://collectibles.uy/producto/mer-man-he-man-motu-club-grayskull-filmation-super7-mu-eco-2516,YES,YES,"Mer Man He-man Motu Club Grayskull Filmation Super7 Muñeco | Collectib",YES,YES,PASS
https://collectibles.uy/producto/hombre-ara-a-spiderman-disfraz-musculoso-reflectivo-jazwares-spiderman-m-9955,PRODUCT,"Hombre Araña Spiderman Disfraz Musculoso Reflectivo Jazwares Spiderman M",200,YES,https://collectibles.uy/producto/hombre-ara-a-spiderman-disfraz-musculoso-reflectivo-jazwares-spiderman-m-9955,YES,YES,"Hombre Araña Spiderman Disfraz Musculoso Reflectivo Jazwares Spiderman",YES,YES,PASS
https://collectibles.uy/producto/iron-studios-minico-the-lord-of-the-rings-gollum,PRODUCT,"Iron Studios! Minico The Lord Of The Rings Gollum",200,YES,https://collectibles.uy/producto/iron-studios-minico-the-lord-of-the-rings-gollum,YES,YES,"Batman DC Comics | Iron Studios | Collectibles | Collectibles Uruguay",YES,YES,PASS
https://collectibles.uy/producto/alajero-wonder-woman-dc-direct,PRODUCT,"Alajero Wonder Woman DC DIRECT",200,YES,https://collectibles.uy/producto/alajero-wonder-woman-dc-direct,YES,YES,"Alajero Wonder Woman DC DIRECT | Collectibles | Collectibles | Collect",YES,YES,PASS
https://collectibles.uy/producto/yoda-star-wars-revenge-of-the-sith-figuarts-bandai-4393,PRODUCT,"Yoda Star Wars Revenge Of The Sith Figuarts Bandai",200,YES,https://collectibles.uy/producto/yoda-star-wars-revenge-of-the-sith-figuarts-bandai-4393,YES,YES,"Yoda Star Wars Revenge Of The Sith Figuarts Bandai | Collectibles Urug",YES,YES,PASS
https://collectibles.uy/producto/the-spot-spiderman-across-spider-verse-marvel-legends-9jc68,PRODUCT,"The Spot Spiderman Across Spider-verse Marvel Legends",200,YES,https://collectibles.uy/producto/the-spot-spiderman-across-spider-verse-marvel-legends-9jc68,YES,YES,"The Spot Spiderman Across Spider-verse Marvel Legends | Collectibles U",YES,YES,PASS
https://collectibles.uy/producto/qui-gon-jinn-star-wars-the-phantom-menace-figuarts-2573,PRODUCT,"Qui-gon Jinn Star Wars The Phantom Menace Figuarts",200,YES,https://collectibles.uy/producto/qui-gon-jinn-star-wars-the-phantom-menace-figuarts-2573,YES,YES,"Qui-gon Jinn Star Wars The Phantom Menace Figuarts | Collectibles Urug",YES,YES,PASS
https://collectibles.uy/producto/peluche-bob-esponja-glow-pals-patricio,PRODUCT,"Peluche Bob Esponja Glow Pals - Patricio",200,YES,https://collectibles.uy/producto/peluche-bob-esponja-glow-pals-patricio,YES,YES,"Peluche Bob Esponja Glow Pals - Patricio | Collectibles | Collectibles",YES,YES,PASS
https://collectibles.uy/producto/mcfarlane-toys-mortal-kombat-liu-kang,PRODUCT,"Mcfarlane Toys! Mortal Kombat Liu Kang",200,YES,https://collectibles.uy/producto/mcfarlane-toys-mortal-kombat-liu-kang,YES,YES,"Liu Kang Mortal Kombat | Mcfarlane | Collectibles | Collectibles Urugu",YES,YES,PASS
